Date,Open,High,Low,Close,Adj Close,Volume
2015-05-28,154.360001,163.520004,154.360001,156.632004,155.205078,11425
2015-05-29,161.240005,167.479996,158.000000,163.880005,162.387070,6475
2015-06-01,170.720001,183.360001,157.440002,164.960007,163.457214,51250
2015-06-02,164.080002,168.639999,157.839996,163.399994,161.911407,16900
2015-06-03,167.520004,170.399994,162.399994,169.559998,168.015274,34150
2015-06-04,167.199997,171.880005,159.279999,166.320007,164.804825,36075
2015-06-05,165.279999,174.871994,160.000000,174.039993,172.454483,35650
2015-06-08,176.160004,178.160004,170.399994,174.320007,172.731934,41450
2015-06-09,174.279999,174.279999,160.576004,166.080002,164.567001,42600
2015-06-10,166.199997,170.720001,162.000000,170.720001,169.164734,34050
2015-06-11,173.360001,173.800003,167.720001,173.703995,172.121552,26175
2015-06-12,173.000000,173.000000,164.000000,165.720001,164.210281,36200
2015-06-15,162.000000,167.880005,157.160004,167.160004,165.637177,35175
2015-06-16,166.720001,172.000000,164.800003,168.199997,166.667679,20275
2015-06-17,171.440002,177.399994,171.000000,174.759995,173.167892,81125
2015-06-18,178.039993,192.440002,178.039993,189.720001,187.991638,43575
2015-06-19,193.000000,194.000000,185.360001,192.919998,191.162491,58500
2015-06-22,200.000000,209.880005,196.639999,209.440002,207.531998,122850
2015-06-23,214.919998,216.839996,201.559998,209.039993,207.135620,96000
2015-06-24,208.080002,210.119995,192.940002,195.479996,193.699158,62250
2015-06-25,200.039993,200.800003,184.000000,190.360001,188.625809,75725
2015-06-26,193.160004,195.479996,177.360001,186.639999,184.939697,72275
2015-06-29,177.919998,186.440002,167.399994,168.160004,166.628052,77775
2015-06-30,180.800003,191.559998,175.360001,190.839996,189.101440,83600
2015-07-01,199.000000,200.000000,177.639999,182.520004,180.857224,75750
2015-07-02,188.880005,188.960007,174.839996,178.000000,176.378403,25125
2015-07-06,171.000000,190.199997,170.240005,184.839996,183.156082,38450
2015-07-07,185.639999,187.464005,171.207993,186.800003,185.098251,57675
2015-07-08,178.399994,181.000000,165.123993,167.080002,165.557907,110950
2015-07-09,175.080002,179.160004,172.759995,176.360001,174.753357,75025
2015-07-10,185.440002,189.240005,178.039993,188.679993,186.961105,80950
2015-07-13,194.240005,205.419998,194.000000,203.279999,201.428085,99325
2015-07-14,205.080002,218.544006,202.160004,217.199997,215.221283,102550
2015-07-15,223.440002,230.479996,212.815994,216.000000,214.032242,140175
2015-07-16,224.399994,229.360001,217.800003,228.360001,226.279617,94225
2015-07-17,231.660004,232.423996,220.479996,232.399994,230.282822,72000
